row_id,height_orig,social_media_use,age
1344,504.0,6.0,
1345,506.0,7.0,
1346,510.0,8.0,
1347,511.0,6.0,
1348,508.0,6.0,
1349,507.0,4.0,
1350,511.0,7.0,
1351,506.0,7.0,
1352,409.0,6.0,
1353,506.0,6.0,
1354,503.0,6.0,
1355,600.0,8.0,
1356,508.0,1.0,
1357,506.0,6.0,
1358,507.0,4.0,
1359,602.0,8.0,
1360,504.0,6.0,
1361,510.0,1.0,
1362,506.0,1.0,
1363,501.0,8.0,
1364,506.0,6.0,
1365,502.0,6.0,
1366,511.0,7.0,
1367,503.0,7.0,
1368,505.0,7.0,
1369,601.0,6.0,
1370,,6.0,
1371,503.0,8.0,
1372,503.0,6.0,
1373,602.0,8.0,
1374,601.0,1.0,
1375,507.0,6.0,
1376,600.0,8.0,
1377,503.0,8.0,
1378,506.0,4.0,
1379,511.0,,
1380,501.0,6.0,
1381,503.0,8.0,
1382,505.0,6.0,
1383,504.0,6.0,
1384,508.0,5.0,
1385,511.0,6.0,
1386,506.0,5.0,
1387,510.0,6.0,
1388,508.0,8.0,
1389,508.0,6.0,
1390,510.0,6.0,
1391,504.0,4.0,
1392,601.0,8.0,
1393,502.0,6.0,
1394,502.0,6.0,
1395,509.0,8.0,
1396,600.0,4.0,
1397,506.0,6.0,
1398,507.0,6.0,
1399,505.0,6.0,
1400,511.0,6.0,
1401,504.0,6.0,
1402,509.0,6.0,
1403,507.0,7.0,
1404,505.0,8.0,
1405,504.0,6.0,
1406,508.0,6.0,
1407,507.0,6.0,
1408,711.0,6.0,
1409,506.0,6.0,
1410,504.0,6.0,
1411,507.0,6.0,
1412,507.0,6.0,
1413,505.0,5.0,
1414,511.0,7.0,
1415,508.0,4.0,
1416,610.0,1.0,
1417,505.0,6.0,
1418,506.0,6.0,
1419,510.0,8.0,
1420,502.0,6.0,
1421,500.0,6.0,
1422,501.0,4.0,
1423,508.0,8.0,
1424,600.0,6.0,
1425,500.0,8.0,
1426,602.0,6.0,
1427,508.0,5.0,
1428,604.0,6.0,
1429,503.0,8.0,
1430,509.0,6.0,
1431,505.0,6.0,
1432,408.0,8.0,
1433,511.0,8.0,
1434,510.0,1.0,
1435,504.0,1.0,
1436,508.0,7.0,
1437,502.0,6.0,
1438,503.0,8.0,
1439,602.0,5.0,
1440,411.0,6.0,
1441,502.0,4.0,
1442,509.0,8.0,
1443,508.0,5.0,
1444,505.0,6.0,
1445,502.0,6.0,
1446,506.0,8.0,
1447,505.0,6.0,
1448,508.0,6.0,
1449,504.0,6.0,
1450,504.0,5.0,
1451,506.0,6.0,
1452,501.0,6.0,
1453,503.0,4.0,
1454,503.0,6.0,
1455,602.0,6.0,
1456,507.0,6.0,
1457,506.0,5.0,
1458,501.0,6.0,
1459,508.0,7.0,
1460,509.0,7.0,
1461,507.0,6.0,
1462,507.0,6.0,
1463,601.0,8.0,
1464,502.0,2.0,
1465,504.0,8.0,
1466,507.0,6.0,
1467,503.0,1.0,
1468,507.0,6.0,
1469,501.0,6.0,
1470,508.0,8.0,
1471,600.0,7.0,
1472,505.0,8.0,
1473,506.0,8.0,
1474,502.0,8.0,
1475,511.0,6.0,
1476,506.0,7.0,
1477,505.0,6.0,
1478,508.0,6.0,
1479,411.0,8.0,
1480,602.0,6.0,
1481,508.0,6.0,
1482,500.0,8.0,
1483,507.0,6.0,
1484,505.0,7.0,
1485,502.0,8.0,
1486,508.0,5.0,
1487,601.0,7.0,
1488,510.0,8.0,
1489,503.0,8.0,
1490,,2.0,
1491,,,
1492,,,
1493,,,
1494,,,
1495,,,
1496,,,
1497,,,
1498,,,
1499,,,
1500,,,
1501,,,
1502,,,
1503,411.0,6.0,
1504,511.0,8.0,
1505,504.0,6.0,
1506,504.0,6.0,
1507,511.0,6.0,
1508,503.0,8.0,
1509,505.0,8.0,
1510,509.0,8.0,
1511,502.0,8.0,
1512,601.0,6.0,
1513,500.0,6.0,
1514,506.0,6.0,
1515,507.0,6.0,
1516,,1.0,
1517,503.0,6.0,
1518,300.0,6.0,
1519,511.0,6.0,
1520,501.0,6.0,
1521,504.0,6.0,
1522,506.0,8.0,
1523,510.0,6.0,
1524,600.0,8.0,
1525,502.0,8.0,
1526,509.0,6.0,
1527,510.0,6.0,
1528,600.0,5.0,
1529,505.0,6.0,
1530,502.0,6.0,
1531,506.0,6.0,
1532,504.0,6.0,
1533,507.0,8.0,
1534,508.0,6.0,
1535,505.0,8.0,
1536,509.0,5.0,
1537,507.0,8.0,
1538,510.0,6.0,
1539,505.0,,
1540,600.0,4.0,
1541,505.0,8.0,
1542,506.0,4.0,
1543,503.0,8.0,
1544,504.0,5.0,
1545,411.0,6.0,
1546,501.0,8.0,
1547,503.0,4.0,
1548,509.0,1.0,
1549,501.0,6.0,
1550,502.0,4.0,
1551,506.0,6.0,
1552,511.0,4.0,
1553,508.0,6.0,
1554,411.0,8.0,
1555,411.0,8.0,
1556,510.0,8.0,
1557,505.0,4.0,
1558,509.0,6.0,
1559,600.0,6.0,
1560,411.0,8.0,
1561,504.0,6.0,
1562,505.0,6.0,
1563,506.0,8.0,
1564,501.0,6.0,
1565,500.0,6.0,
1566,505.0,6.0,
1567,505.0,6.0,
1568,411.0,7.0,
1569,608.0,6.0,
1570,508.0,8.0,
1571,500.0,6.0,
1572,505.0,8.0,
1573,509.0,6.0,
1574,508.0,6.0,
1575,601.0,,
1576,600.0,1.0,
1577,411.0,6.0,
1578,502.0,8.0,
1579,600.0,8.0,
1580,600.0,6.0,
1581,507.0,6.0,
1582,500.0,6.0,
1583,411.0,8.0,
1584,408.0,6.0,
1585,503.0,6.0,
1586,511.0,6.0,
1587,505.0,2.0,
1588,504.0,6.0,
1589,503.0,6.0,
1590,511.0,6.0,
1591,506.0,6.0,
1592,502.0,6.0,
1593,600.0,6.0,
1594,503.0,6.0,
1595,603.0,1.0,
1596,501.0,6.0,
1597,503.0,7.0,
1598,503.0,4.0,
1599,408.0,8.0,
1600,500.0,6.0,
1601,507.0,8.0,
1602,504.0,8.0,
1603,500.0,8.0,
1604,601.0,6.0,
1605,507.0,8.0,
1606,500.0,5.0,
1607,511.0,6.0,
1608,503.0,6.0,
1609,509.0,8.0,
1610,500.0,6.0,
1611,503.0,6.0,
1612,410.0,6.0,
1613,600.0,5.0,
1614,507.0,6.0,
1615,503.0,8.0,
1616,503.0,6.0,
1617,507.0,6.0,
1618,602.0,6.0,
1619,507.0,8.0,
1620,502.0,8.0,
1621,,6.0,
1622,510.0,8.0,
1623,506.0,8.0,
1624,503.0,6.0,
1625,507.0,6.0,
1626,510.0,6.0,
1627,504.0,8.0,
1628,505.0,8.0,
1629,501.0,4.0,
1630,507.0,6.0,
1631,507.0,8.0,
1632,506.0,8.0,
1633,411.0,6.0,
1634,503.0,6.0,
1635,500.0,6.0,
1636,502.0,6.0,
1637,509.0,5.0,
1638,502.0,6.0,
1639,601.0,8.0,
1640,509.0,6.0,
1641,411.0,8.0,
1642,501.0,6.0,
1643,506.0,7.0,
1644,506.0,8.0,
1645,503.0,8.0,
1646,508.0,2.0,
1647,506.0,7.0,
1648,502.0,8.0,
1649,502.0,6.0,
1650,500.0,6.0,
1651,508.0,6.0,
1652,510.0,6.0,
1653,502.0,6.0,
1654,504.0,4.0,
1655,507.0,6.0,
1656,507.0,8.0,
1657,504.0,6.0,
1658,503.0,8.0,
1659,411.0,8.0,
1660,506.0,6.0,
1661,,,
1662,505.0,4.0,
1663,504.0,7.0,
1664,503.0,6.0,
1665,502.0,6.0,
1666,500.0,6.0,
1667,501.0,4.0,
1668,504.0,8.0,
1669,411.0,8.0,
1670,505.0,6.0,
1671,505.0,8.0,
1672,507.0,6.0,
1673,601.0,6.0,
1674,507.0,8.0,
1675,502.0,8.0,
1676,507.0,6.0,
1677,508.0,8.0,
1678,503.0,8.0,
1679,509.0,6.0,
1680,500.0,7.0,
1681,508.0,4.0,
1682,508.0,,
1683,501.0,8.0,
1684,500.0,6.0,
1685,503.0,6.0,
1686,600.0,,
1687,500.0,6.0,
1688,501.0,8.0,
1689,503.0,6.0,
1690,510.0,,
1691,511.0,8.0,
1692,600.0,8.0,
1693,504.0,6.0,
1694,500.0,8.0,
1695,507.0,8.0,
1696,507.0,4.0,
1697,506.0,6.0,
1698,,6.0,
1699,501.0,7.0,
1700,501.0,8.0,
1701,502.0,6.0,
1702,509.0,7.0,
1703,409.0,8.0,
1704,500.0,6.0,
1705,409.0,6.0,
1706,506.0,4.0,
1707,510.0,8.0,
1708,502.0,4.0,
1709,603.0,6.0,
1710,503.0,6.0,
1711,503.0,1.0,
1712,500.0,8.0,
1713,506.0,6.0,
1714,507.0,6.0,
1715,,8.0,
1716,508.0,6.0,
1717,504.0,6.0,
1718,601.0,8.0,
1719,503.0,8.0,
1720,508.0,8.0,
1721,503.0,6.0,
1722,502.0,8.0,
1723,503.0,7.0,
1724,503.0,6.0,
1725,510.0,6.0,
1726,410.0,6.0,
1727,510.0,6.0,
1728,508.0,8.0,
1729,502.0,1.0,
1730,511.0,8.0,
1731,505.0,7.0,
1732,500.0,,
1733,503.0,6.0,
1734,411.0,8.0,
1735,501.0,8.0,
1736,506.0,8.0,
1737,507.0,8.0,
1738,600.0,8.0,
1739,508.0,8.0,
1740,508.0,6.0,
1741,503.0,6.0,
1742,502.0,8.0,
1743,505.0,6.0,
1744,411.0,6.0,
1745,506.0,8.0,
1746,410.0,8.0,
1747,502.0,6.0,
1748,504.0,8.0,
1749,508.0,1.0,
1750,,7.0,
1751,507.0,5.0,
1752,504.0,1.0,
1753,506.0,6.0,
1754,500.0,8.0,
1755,411.0,6.0,
1756,501.0,6.0,
1757,506.0,6.0,
1758,507.0,6.0,
1759,506.0,6.0,
1760,510.0,8.0,
1761,502.0,1.0,
1762,502.0,6.0,
1763,503.0,7.0,
1764,501.0,4.0,
1765,505.0,6.0,
1766,509.0,8.0,
1767,600.0,3.0,
1768,511.0,2.0,
1769,503.0,6.0,
1770,503.0,8.0,
1771,504.0,1.0,
1772,601.0,8.0,
1773,509.0,6.0,
1774,505.0,6.0,
1775,509.0,7.0,
1776,507.0,8.0,
1777,506.0,8.0,
1778,507.0,8.0,
1779,504.0,8.0,
1780,500.0,6.0,
1781,600.0,4.0,
1782,600.0,6.0,
1783,504.0,8.0,
1784,503.0,6.0,
1785,511.0,6.0,
1786,502.0,4.0,
1787,700.0,3.0,
1788,503.0,5.0,
1789,504.0,6.0,
1790,507.0,6.0,
1791,506.0,6.0,
1792,505.0,1.0,
1793,508.0,6.0,
1794,411.0,8.0,
1795,503.0,3.0,
1796,503.0,8.0,
1797,510.0,7.0,
1798,511.0,2.0,
1799,601.0,4.0,
1800,503.0,6.0,
1801,502.0,8.0,
1802,511.0,6.0,
1803,506.0,7.0,
1804,711.0,8.0,
1805,508.0,6.0,
1806,501.0,6.0,
1807,600.0,6.0,
1808,510.0,6.0,
1809,506.0,3.0,
1810,503.0,8.0,
1811,508.0,8.0,
1812,507.0,6.0,
1813,507.0,6.0,
1814,507.0,5.0,
1815,506.0,8.0,
1816,600.0,6.0,
1817,508.0,6.0,
1818,509.0,6.0,
1819,504.0,8.0,
1820,509.0,6.0,
1821,509.0,1.0,
1822,502.0,8.0,
1823,510.0,6.0,
1824,500.0,6.0,
1825,511.0,6.0,
1826,511.0,3.0,
1827,506.0,5.0,
1828,501.0,6.0,
1829,508.0,8.0,
1830,503.0,5.0,
1831,504.0,6.0,
1832,509.0,6.0,
1833,502.0,6.0,
1834,506.0,6.0,
1835,503.0,6.0,
1836,504.0,6.0,
1837,504.0,6.0,
1838,508.0,6.0,
1839,503.0,6.0,
1840,501.0,6.0,
1841,502.0,8.0,
1842,507.0,5.0,
1843,510.0,8.0,
1844,509.0,6.0,
1845,504.0,4.0,
1846,506.0,8.0,
1847,411.0,1.0,
1848,504.0,6.0,
1849,503.0,8.0,
1850,505.0,6.0,
1851,601.0,6.0,
1852,600.0,5.0,
1853,600.0,7.0,
1854,506.0,6.0,
1855,510.0,5.0,
1856,510.0,6.0,
1857,500.0,8.0,
1858,505.0,7.0,
1859,603.0,8.0,
1860,602.0,6.0,
1861,502.0,2.0,
1862,,1.0,
1863,503.0,1.0,
1864,506.0,7.0,
1865,411.0,7.0,
1866,503.0,8.0,
1867,501.0,6.0,
1868,500.0,6.0,
1869,600.0,7.0,
1870,511.0,6.0,
1871,507.0,6.0,
1872,505.0,8.0,
1873,505.0,5.0,
1874,502.0,6.0,
1875,504.0,6.0,
1876,602.0,7.0,
1877,600.0,6.0,
1878,600.0,1.0,
1879,507.0,6.0,
1880,411.0,6.0,
1881,510.0,6.0,
1882,507.0,6.0,
1883,505.0,6.0,
1884,507.0,5.0,
1885,504.0,5.0,
1886,502.0,6.0,
1887,600.0,6.0,
1888,506.0,6.0,
1889,507.0,6.0,
1890,505.0,6.0,
1891,504.0,6.0,
1892,511.0,6.0,
1893,503.0,,
1894,507.0,8.0,
1895,505.0,6.0,
1896,507.0,6.0,
1897,501.0,6.0,
1898,509.0,7.0,
1899,504.0,6.0,
1900,507.0,6.0,
1901,503.0,1.0,
1902,505.0,8.0,
1903,501.0,4.0,
1904,503.0,8.0,
1905,506.0,8.0,
1906,506.0,,
1907,511.0,4.0,
1908,503.0,6.0,
1909,503.0,6.0,
1910,508.0,4.0,
1911,503.0,6.0,
1912,500.0,8.0,
1913,510.0,5.0,
1914,511.0,6.0,
1915,503.0,6.0,
1916,,1.0,
1917,503.0,8.0,
1918,600.0,6.0,
1919,,8.0,
1920,502.0,6.0,
1921,506.0,6.0,
1922,503.0,3.0,
1923,504.0,6.0,
1924,500.0,7.0,
1925,602.0,6.0,
1926,504.0,8.0,
1927,506.0,6.0,
1928,506.0,8.0,
1929,,8.0,
1930,504.0,6.0,
1931,505.0,6.0,
1932,507.0,6.0,
1933,509.0,6.0,
1934,507.0,2.0,
1935,603.0,1.0,
1936,509.0,6.0,
1937,502.0,1.0,
1938,503.0,6.0,
1939,503.0,,
1940,411.0,6.0,
1941,503.0,4.0,
1942,504.0,8.0,
1943,506.0,8.0,
1944,510.0,6.0,
1945,510.0,8.0,
1946,502.0,7.0,
1947,,6.0,
1948,507.0,8.0,
1949,603.0,8.0,
1950,511.0,1.0,
1951,502.0,8.0,
1952,504.0,6.0,
1953,506.0,8.0,
1954,509.0,7.0,
1955,508.0,6.0,
1956,502.0,6.0,
1957,501.0,6.0,
1958,506.0,6.0,
1959,501.0,6.0,
1960,503.0,6.0,
1961,504.0,6.0,
1962,504.0,8.0,
1963,500.0,8.0,
1964,504.0,6.0,
1965,502.0,8.0,
1966,501.0,4.0,
1967,507.0,6.0,
1968,504.0,6.0,
1969,510.0,5.0,
1970,509.0,6.0,
1971,601.0,8.0,
1972,506.0,6.0,
1973,506.0,6.0,
1974,507.0,6.0,
1975,510.0,6.0,
1976,501.0,8.0,
1977,505.0,8.0,
1978,505.0,7.0,
1979,507.0,8.0,
1980,511.0,,
1981,510.0,6.0,
1982,503.0,5.0,
1983,506.0,8.0,
1984,509.0,,
1985,502.0,8.0,
1986,505.0,6.0,
1987,509.0,6.0,
1988,508.0,6.0,
1989,505.0,6.0,
1990,509.0,8.0,
1991,,6.0,
1992,508.0,6.0,
1993,600.0,6.0,
1994,601.0,8.0,
1995,502.0,6.0,
1996,506.0,6.0,
1997,508.0,1.0,
1998,504.0,5.0,
1999,500.0,6.0,
2000,502.0,6.0,
2001,509.0,6.0,
2002,506.0,8.0,
2003,504.0,6.0,
2004,500.0,7.0,
2005,501.0,4.0,
2006,506.0,6.0,
2007,506.0,8.0,
2008,509.0,6.0,
2009,508.0,1.0,
2010,600.0,6.0,
2011,507.0,6.0,
2012,505.0,8.0,
2013,510.0,7.0,
2014,506.0,6.0,
2015,502.0,3.0,
2016,507.0,5.0,
2017,509.0,6.0,
2018,501.0,8.0,
2019,503.0,8.0,
2020,410.0,6.0,
2021,506.0,7.0,
2022,508.0,6.0,
2023,501.0,6.0,
2024,507.0,6.0,
2025,509.0,5.0,
2026,500.0,2.0,
2027,500.0,8.0,
2028,502.0,6.0,
2029,506.0,6.0,
2030,503.0,8.0,
2031,511.0,8.0,
2032,501.0,6.0,
2033,600.0,3.0,
2034,602.0,6.0,
2035,502.0,6.0,
2036,503.0,7.0,
2037,510.0,8.0,
2038,511.0,7.0,
2039,411.0,6.0,
2040,,1.0,
2041,507.0,8.0,
2042,502.0,8.0,
2043,410.0,6.0,
2044,600.0,6.0,
2045,501.0,5.0,
2046,509.0,5.0,
2047,506.0,5.0,
2048,505.0,6.0,
2049,603.0,8.0,
2050,502.0,3.0,
2051,502.0,8.0,
2052,,,
2053,510.0,5.0,
2054,508.0,6.0,
2055,509.0,6.0,
2056,507.0,6.0,
2057,506.0,7.0,
2058,504.0,6.0,
2059,509.0,6.0,
2060,508.0,6.0,
2061,711.0,,
2062,501.0,6.0,
2063,507.0,4.0,
2064,504.0,8.0,
2065,506.0,7.0,
2066,503.0,6.0,
2067,501.0,2.0,
2068,509.0,6.0,
2069,508.0,8.0,
2070,,8.0,
2071,509.0,8.0,
2072,510.0,1.0,
2073,500.0,6.0,
2074,509.0,5.0,
2075,505.0,7.0,
2076,600.0,6.0,
2077,411.0,8.0,
2078,504.0,8.0,
2079,601.0,6.0,
2080,500.0,6.0,
2081,504.0,8.0,
2082,408.0,4.0,
2083,602.0,5.0,
2084,502.0,7.0,
2085,502.0,2.0,
2086,508.0,6.0,
2087,503.0,7.0,
2088,505.0,4.0,
2089,711.0,6.0,
2090,505.0,5.0,
2091,509.0,6.0,
2092,505.0,7.0,
2093,502.0,6.0,
2094,505.0,8.0,
2095,509.0,6.0,
2096,411.0,8.0,
2097,508.0,8.0,
2098,501.0,6.0,
2099,502.0,2.0,
2100,504.0,1.0,
2101,503.0,8.0,
2102,510.0,6.0,
2103,502.0,4.0,
2104,507.0,1.0,
2105,502.0,4.0,
2106,511.0,6.0,
2107,,,
2108,508.0,2.0,
2109,503.0,7.0,
2110,503.0,,
2111,505.0,6.0,
2112,504.0,6.0,
2113,510.0,6.0,
2114,510.0,6.0,
2115,506.0,,
2116,505.0,,
2117,505.0,1.0,
2118,503.0,8.0,
2119,507.0,6.0,
2120,503.0,6.0,
2121,511.0,7.0,
2122,507.0,6.0,
2123,505.0,6.0,
2124,504.0,6.0,
2125,504.0,7.0,
2126,503.0,8.0,
2127,701.0,4.0,
2128,605.0,1.0,
2129,504.0,8.0,
2130,601.0,5.0,
2131,500.0,6.0,
2132,509.0,6.0,
2133,509.0,4.0,
2134,501.0,2.0,
2135,502.0,6.0,
2136,505.0,6.0,
2137,604.0,7.0,
2138,500.0,7.0,
2139,506.0,6.0,
2140,508.0,6.0,
2141,507.0,6.0,
2142,501.0,,
2143,711.0,1.0,
2144,602.0,6.0,
2145,,8.0,
2146,501.0,,
2147,509.0,6.0,
2148,503.0,4.0,
2149,509.0,8.0,
2150,508.0,6.0,
2151,504.0,8.0,
2152,504.0,8.0,
2153,509.0,5.0,
2154,505.0,8.0,
2155,501.0,,
2156,503.0,6.0,
2157,503.0,6.0,
2158,501.0,6.0,
2159,502.0,8.0,
2160,504.0,6.0,
2161,510.0,6.0,
2162,508.0,1.0,
2163,506.0,2.0,
2164,503.0,4.0,
2165,502.0,7.0,
2166,410.0,8.0,
2167,504.0,8.0,
2168,602.0,6.0,
2169,508.0,6.0,
2170,503.0,1.0,
2171,,,
2172,509.0,8.0,
2173,411.0,,
2174,506.0,6.0,
2175,501.0,1.0,
2176,505.0,1.0,
2177,507.0,7.0,
2178,504.0,5.0,
2179,505.0,8.0,
2180,504.0,8.0,
2181,501.0,6.0,
2182,,4.0,
2183,506.0,8.0,
2184,507.0,6.0,
2185,503.0,2.0,
2186,505.0,7.0,
2187,504.0,8.0,
2188,507.0,4.0,
2189,506.0,8.0,
2190,508.0,8.0,
2191,505.0,8.0,
2192,504.0,6.0,
2193,600.0,5.0,
2194,507.0,6.0,
2195,505.0,4.0,
2196,503.0,8.0,
2197,600.0,6.0,
2198,600.0,6.0,
2199,600.0,6.0,
2200,503.0,8.0,
2201,505.0,7.0,
2202,510.0,5.0,
2203,503.0,8.0,
2204,506.0,5.0,
2205,500.0,8.0,
2206,509.0,8.0,
2207,505.0,5.0,
2208,504.0,8.0,
2209,507.0,6.0,
2210,504.0,6.0,
2211,504.0,6.0,
2212,602.0,8.0,
2213,511.0,6.0,
2214,510.0,8.0,
2215,711.0,5.0,
2216,506.0,6.0,
2217,501.0,8.0,
2218,503.0,6.0,
2219,505.0,6.0,
2220,501.0,7.0,
2221,503.0,6.0,
2222,510.0,1.0,
2223,505.0,8.0,
2224,505.0,8.0,
2225,502.0,4.0,
2226,505.0,6.0,
2227,503.0,8.0,
2228,505.0,5.0,
2229,711.0,,
2230,507.0,6.0,
2231,511.0,6.0,
2232,411.0,,
2233,504.0,6.0,
2234,500.0,6.0,
2235,508.0,8.0,
2236,507.0,6.0,
2237,507.0,6.0,
2238,703.0,8.0,
2239,509.0,7.0,
2240,510.0,1.0,
2241,503.0,6.0,
2242,506.0,8.0,
2243,511.0,6.0,
2244,509.0,6.0,
2245,509.0,4.0,
2246,501.0,8.0,
2247,602.0,6.0,
2248,510.0,7.0,
2249,506.0,7.0,
2250,510.0,8.0,
2251,603.0,8.0,
2252,503.0,6.0,
2253,510.0,6.0,
2254,506.0,5.0,
2255,504.0,4.0,
2256,509.0,6.0,
2257,507.0,5.0,
2258,509.0,6.0,
2259,501.0,6.0,
2260,511.0,4.0,
2261,411.0,8.0,
2262,511.0,6.0,
2263,506.0,8.0,
2264,506.0,8.0,
2265,511.0,6.0,
2266,502.0,7.0,
2267,505.0,2.0,
2268,504.0,7.0,
2269,505.0,6.0,
2270,511.0,7.0,
2271,504.0,6.0,
2272,507.0,6.0,
2273,600.0,6.0,
2274,506.0,6.0,
2275,508.0,8.0,
2276,505.0,1.0,
2277,506.0,6.0,
2278,503.0,6.0,
2279,509.0,6.0,
2280,604.0,8.0,
2281,507.0,2.0,
2282,504.0,6.0,
2283,507.0,8.0,
2284,503.0,1.0,
2285,505.0,6.0,
2286,506.0,6.0,
2287,507.0,6.0,
2288,508.0,6.0,
2289,500.0,1.0,
2290,502.0,6.0,
2291,601.0,7.0,
2292,600.0,6.0,
2293,510.0,5.0,
2294,508.0,6.0,
2295,500.0,8.0,
2296,508.0,6.0,
2297,509.0,5.0,
2298,509.0,5.0,
2299,503.0,6.0,
2300,601.0,6.0,
2301,507.0,8.0,
2302,600.0,7.0,
2303,505.0,8.0,
2304,411.0,6.0,
2305,500.0,7.0,
2306,503.0,7.0,
2307,502.0,1.0,
2308,510.0,8.0,
2309,502.0,1.0,
2310,504.0,2.0,
2311,504.0,6.0,
2312,601.0,1.0,
2313,500.0,7.0,
2314,509.0,1.0,
2315,503.0,6.0,
2316,502.0,6.0,
2317,504.0,8.0,
2318,503.0,6.0,
2319,501.0,6.0,
2320,507.0,8.0,
2321,505.0,6.0,
2322,507.0,1.0,
2323,506.0,8.0,
2324,511.0,2.0,
2325,504.0,6.0,
2326,602.0,8.0,
2327,511.0,7.0,
2328,505.0,8.0,
2329,505.0,6.0,
2330,511.0,8.0,
2331,507.0,6.0,
2332,503.0,8.0,
2333,510.0,3.0,
2334,510.0,6.0,
2335,501.0,6.0,
2336,511.0,4.0,
2337,509.0,6.0,
2338,504.0,7.0,
2339,506.0,6.0,
2340,600.0,7.0,
2341,505.0,7.0,
2342,601.0,6.0,
2343,509.0,6.0,
2344,504.0,6.0,
2345,605.0,6.0,
2346,507.0,8.0,
2347,511.0,5.0,
2348,501.0,,
2349,504.0,6.0,
2350,504.0,1.0,
2351,503.0,7.0,
2352,501.0,6.0,
2353,511.0,6.0,
2354,411.0,4.0,
2355,504.0,6.0,
2356,502.0,6.0,
2357,702.0,3.0,
2358,505.0,6.0,
2359,502.0,8.0,
2360,,6.0,
2361,604.0,6.0,
2362,507.0,3.0,
2363,501.0,8.0,
2364,411.0,6.0,
2365,510.0,6.0,
2366,503.0,1.0,
2367,601.0,6.0,
2368,504.0,7.0,
2369,502.0,6.0,
2370,511.0,8.0,
2371,503.0,6.0,
2372,507.0,6.0,
2373,508.0,6.0,
2374,502.0,6.0,
2375,504.0,6.0,
2376,507.0,6.0,
2377,508.0,6.0,
2378,502.0,6.0,
2379,600.0,8.0,
2380,502.0,8.0,
2381,504.0,8.0,
2382,509.0,6.0,
2383,501.0,8.0,
2384,507.0,,
2385,502.0,8.0,
2386,503.0,8.0,
2387,411.0,8.0,
2388,504.0,6.0,
2389,510.0,5.0,
2390,507.0,6.0,
2391,507.0,8.0,
2392,505.0,6.0,
2393,502.0,8.0,
2394,507.0,8.0,
2395,500.0,5.0,
2396,504.0,6.0,
2397,503.0,6.0,
2398,503.0,8.0,
2399,506.0,6.0,
2400,506.0,7.0,
2401,501.0,6.0,
2402,509.0,6.0,
2403,502.0,6.0,
2404,600.0,8.0,
2405,504.0,6.0,
2406,601.0,6.0,
2407,508.0,1.0,
2408,507.0,1.0,
2409,500.0,6.0,
2410,506.0,6.0,
2411,509.0,7.0,
2412,505.0,1.0,
2413,500.0,1.0,
2414,505.0,5.0,
2415,600.0,8.0,
2416,510.0,8.0,
2417,603.0,8.0,
2418,507.0,6.0,
2419,504.0,8.0,
2420,504.0,3.0,
2421,506.0,6.0,
2422,506.0,5.0,
2423,600.0,6.0,
2424,506.0,5.0,
2425,507.0,6.0,
2426,500.0,6.0,
2427,509.0,8.0,
2428,602.0,6.0,
2429,601.0,6.0,
2430,611.0,,
2431,503.0,6.0,
2432,509.0,8.0,
2433,602.0,6.0,
2434,608.0,5.0,
2435,508.0,8.0,
2436,508.0,6.0,
2437,509.0,1.0,
2438,411.0,6.0,
2439,505.0,6.0,
2440,507.0,7.0,
2441,506.0,7.0,
2442,507.0,6.0,
2443,605.0,8.0,
2444,511.0,,
2445,507.0,5.0,
2446,600.0,6.0,
2447,508.0,8.0,
2448,508.0,2.0,
2449,504.0,6.0,
2450,503.0,6.0,
2451,504.0,6.0,
2452,502.0,6.0,
2453,502.0,4.0,
2454,503.0,8.0,
2455,509.0,6.0,
2456,511.0,8.0,
2457,502.0,6.0,
2458,500.0,6.0,
2459,503.0,6.0,
2460,510.0,5.0,
2461,511.0,4.0,
2462,506.0,6.0,
2463,506.0,6.0,
2464,506.0,6.0,
2465,603.0,7.0,
2466,504.0,8.0,
2467,507.0,6.0,
2468,507.0,8.0,
2469,507.0,6.0,
2470,506.0,6.0,
2471,501.0,6.0,
2472,502.0,6.0,
2473,504.0,8.0,
2474,507.0,7.0,
2475,510.0,6.0,
2476,508.0,8.0,
2477,511.0,8.0,
2478,505.0,1.0,
2479,508.0,6.0,
2480,511.0,8.0,
2481,510.0,6.0,
2482,509.0,6.0,
2483,510.0,6.0,
2484,503.0,6.0,
2485,504.0,6.0,
2486,505.0,6.0,
2487,511.0,8.0,
2488,504.0,6.0,
2489,602.0,8.0,
2490,508.0,1.0,
2491,502.0,8.0,
2492,506.0,7.0,
2493,501.0,6.0,
2494,508.0,8.0,
2495,500.0,1.0,
2496,508.0,8.0,
2497,404.0,6.0,
2498,503.0,5.0,
2499,503.0,6.0,
2500,600.0,6.0,
2501,504.0,6.0,
2502,502.0,8.0,
2503,511.0,6.0,
2504,600.0,8.0,
2505,506.0,8.0,
2506,509.0,7.0,
2507,601.0,6.0,
2508,507.0,6.0,
2509,504.0,7.0,
2510,502.0,4.0,
2511,505.0,4.0,
2512,602.0,3.0,
2513,504.0,8.0,
2514,510.0,6.0,
2515,600.0,6.0,
2516,410.0,8.0,
2517,510.0,1.0,
2518,509.0,6.0,
2519,503.0,1.0,
2520,509.0,8.0,
2521,502.0,6.0,
2522,507.0,6.0,
2523,508.0,6.0,
2524,504.0,8.0,
2525,602.0,7.0,
2526,602.0,7.0,
2527,510.0,4.0,
