row_id,weight_orig,mental_health_not_good,grade
1309,135.0,3.0,
1310,147.0,,
1311,120.0,3.0,
1312,105.0,3.0,
1313,160.0,4.0,
1314,135.0,2.0,
1315,125.0,4.0,
1316,138.0,4.0,
1317,129.0,2.0,
1318,123.0,4.0,
1319,121.0,5.0,
1320,210.0,4.0,
1321,113.0,2.0,
1322,140.0,3.0,
1323,144.0,3.0,
1324,113.0,3.0,
1325,98.0,3.0,
1326,235.0,2.0,
1327,130.0,2.0,
1328,205.0,4.0,
1329,125.0,3.0,
1330,138.0,1.0,
1331,189.0,5.0,
1332,100.0,2.0,
1333,210.0,2.0,
1334,108.0,4.0,
1335,130.0,3.0,
1336,107.0,2.0,
1337,135.0,2.0,
1338,175.0,3.0,
1339,180.0,3.0,
1340,280.0,5.0,
1341,,2.0,
1342,115.0,3.0,
1343,130.0,5.0,
1344,120.0,2.0,
1345,140.0,3.0,
1346,240.0,3.0,
1347,153.0,3.0,
1348,235.0,5.0,
1349,120.0,3.0,
1350,125.0,3.0,
1351,110.0,1.0,
1352,,2.0,
1353,105.0,4.0,
1354,167.0,3.0,
1355,160.0,2.0,
1356,140.0,3.0,
1357,175.0,4.0,
1358,135.0,2.0,
1359,140.0,4.0,
1360,120.0,3.0,
1361,144.0,4.0,
1362,140.0,2.0,
1363,95.0,4.0,
1364,160.0,3.0,
1365,198.0,3.0,
1366,179.0,5.0,
1367,180.0,1.0,
1368,172.0,4.0,
1369,193.0,2.0,
1370,,2.0,
1371,,3.0,
1372,109.0,3.0,
1373,148.0,1.0,
1374,145.0,2.0,
1375,160.0,2.0,
1376,140.0,2.0,
1377,,4.0,
1378,130.0,2.0,
1379,155.0,,
1380,85.0,2.0,
1381,140.0,5.0,
1382,225.0,3.0,
1383,180.0,2.0,
1384,146.0,2.0,
1385,135.0,3.0,
1386,120.0,3.0,
1387,165.0,4.0,
1388,110.0,3.0,
1389,214.0,2.0,
1390,165.0,3.0,
1391,,2.0,
1392,156.0,3.0,
1393,110.0,3.0,
1394,165.0,4.0,
1395,240.0,1.0,
1396,165.0,5.0,
1397,128.0,5.0,
1398,115.0,2.0,
1399,115.0,3.0,
1400,145.0,3.0,
1401,147.0,2.0,
1402,135.0,2.0,
1403,146.0,2.0,
1404,130.0,3.0,
1405,,4.0,
1406,140.0,5.0,
1407,120.0,3.0,
1408,90.0,1.0,
1409,135.0,2.0,
1410,,,
1411,115.0,4.0,
1412,146.0,3.0,
1413,110.0,4.0,
1414,165.0,1.0,
1415,135.0,4.0,
1416,130.0,2.0,
1417,140.0,3.0,
1418,142.0,2.0,
1419,160.0,2.0,
1420,116.0,3.0,
1421,90.0,3.0,
1422,118.0,1.0,
1423,142.0,3.0,
1424,142.0,2.0,
1425,,2.0,
1426,140.0,4.0,
1427,150.0,3.0,
1428,160.0,1.0,
1429,110.0,3.0,
1430,225.0,1.0,
1431,115.0,4.0,
1432,215.0,4.0,
1433,169.0,3.0,
1434,155.0,2.0,
1435,115.0,2.0,
1436,115.0,3.0,
1437,170.0,4.0,
1438,90.0,,
1439,155.0,2.0,
1440,,4.0,
1441,89.0,2.0,
1442,141.0,1.0,
1443,150.0,2.0,
1444,140.0,2.0,
1445,114.0,4.0,
1446,120.0,5.0,
1447,110.0,2.0,
1448,135.0,2.0,
1449,115.0,5.0,
1450,101.0,4.0,
1451,110.0,3.0,
1452,121.0,4.0,
1453,108.0,5.0,
1454,115.0,3.0,
1455,158.0,4.0,
1456,,3.0,
1457,125.0,4.0,
1458,114.0,4.0,
1459,128.0,4.0,
1460,115.0,2.0,
1461,208.0,1.0,
1462,160.0,3.0,
1463,165.0,3.0,
1464,120.0,4.0,
1465,95.0,4.0,
1466,155.0,4.0,
1467,110.0,1.0,
1468,149.0,3.0,
1469,,4.0,
1470,110.0,5.0,
1471,160.0,4.0,
1472,120.0,3.0,
1473,149.0,4.0,
1474,105.0,4.0,
1475,165.0,2.0,
1476,145.0,3.0,
1477,100.0,3.0,
1478,120.0,3.0,
1479,210.0,3.0,
1480,209.0,2.0,
1481,121.0,1.0,
1482,140.0,3.0,
1483,138.0,3.0,
1484,117.0,2.0,
1485,105.0,2.0,
1486,134.0,3.0,
1487,240.0,1.0,
1488,185.0,1.0,
1489,158.0,3.0,
1490,,,
1491,,,
1492,,,
1493,,3.0,
1494,,,
1495,,,
1496,,3.0,
1497,,,
1498,,3.0,
1499,,3.0,
1500,,3.0,
1501,,,
1502,,,
1503,101.0,2.0,
1504,171.0,1.0,
1505,115.0,3.0,
1506,200.0,3.0,
1507,240.0,1.0,
1508,80.0,3.0,
1509,113.0,3.0,
1510,148.0,1.0,
1511,115.0,5.0,
1512,136.0,3.0,
1513,115.0,3.0,
1514,126.0,3.0,
1515,125.0,4.0,
1516,123.0,,
1517,130.0,3.0,
1518,125.0,1.0,
1519,,1.0,
1520,136.0,2.0,
1521,138.0,4.0,
1522,,4.0,
1523,175.0,3.0,
1524,155.0,2.0,
1525,122.0,3.0,
1526,135.0,2.0,
1527,190.0,2.0,
1528,195.0,2.0,
1529,115.0,3.0,
1530,102.0,4.0,
1531,120.0,2.0,
1532,,3.0,
1533,101.0,3.0,
1534,170.0,5.0,
1535,208.0,4.0,
1536,142.0,2.0,
1537,130.0,2.0,
1538,292.0,3.0,
1539,128.0,,
1540,125.0,1.0,
1541,140.0,4.0,
1542,130.0,3.0,
1543,166.0,2.0,
1544,118.0,2.0,
1545,102.0,1.0,
1546,92.0,3.0,
1547,170.0,5.0,
1548,184.0,4.0,
1549,95.0,5.0,
1550,97.0,3.0,
1551,,2.0,
1552,189.0,4.0,
1553,160.0,1.0,
1554,,4.0,
1555,90.0,3.0,
1556,185.0,5.0,
1557,170.0,1.0,
1558,200.0,5.0,
1559,137.0,2.0,
1560,100.0,3.0,
1561,130.0,2.0,
1562,150.0,3.0,
1563,127.0,4.0,
1564,95.0,3.0,
1565,,4.0,
1566,,2.0,
1567,145.0,4.0,
1568,105.0,2.0,
1569,130.0,2.0,
1570,143.0,3.0,
1571,91.0,4.0,
1572,97.0,5.0,
1573,115.0,,
1574,135.0,1.0,
1575,146.0,,
1576,141.0,1.0,
1577,115.0,3.0,
1578,142.0,4.0,
1579,143.0,3.0,
1580,200.0,2.0,
1581,135.0,3.0,
1582,128.0,5.0,
1583,115.0,1.0,
1584,95.0,1.0,
1585,123.0,3.0,
1586,140.0,3.0,
1587,100.0,2.0,
1588,135.0,2.0,
1589,,2.0,
1590,158.0,1.0,
1591,160.0,3.0,
1592,98.0,3.0,
1593,155.0,3.0,
1594,120.0,3.0,
1595,180.0,1.0,
1596,150.0,3.0,
1597,110.0,3.0,
1598,123.0,3.0,
1599,95.0,4.0,
1600,150.0,3.0,
1601,115.0,1.0,
1602,130.0,1.0,
1603,98.0,3.0,
1604,177.0,2.0,
1605,175.0,2.0,
1606,120.0,3.0,
1607,150.0,3.0,
1608,125.0,3.0,
1609,165.0,3.0,
1610,115.0,3.0,
1611,123.0,2.0,
1612,110.0,4.0,
1613,165.0,2.0,
1614,175.0,3.0,
1615,,4.0,
1616,150.0,3.0,
1617,140.0,,
1618,225.0,3.0,
1619,105.0,4.0,
1620,105.0,3.0,
1621,,1.0,
1622,220.0,2.0,
1623,165.0,3.0,
1624,140.0,1.0,
1625,129.0,2.0,
1626,145.0,1.0,
1627,100.0,4.0,
1628,121.0,3.0,
1629,,3.0,
1630,135.0,2.0,
1631,100.0,4.0,
1632,120.0,2.0,
1633,108.0,1.0,
1634,146.0,2.0,
1635,104.0,2.0,
1636,120.0,3.0,
1637,135.0,2.0,
1638,135.0,3.0,
1639,185.0,4.0,
1640,180.0,3.0,
1641,85.0,1.0,
1642,105.0,3.0,
1643,128.0,3.0,
1644,,4.0,
1645,118.0,3.0,
1646,140.0,2.0,
1647,115.0,2.0,
1648,129.0,4.0,
1649,125.0,3.0,
1650,175.0,5.0,
1651,149.0,3.0,
1652,148.0,3.0,
1653,135.0,2.0,
1654,118.0,3.0,
1655,150.0,3.0,
1656,132.0,3.0,
1657,140.0,3.0,
1658,105.0,3.0,
1659,112.0,1.0,
1660,135.0,3.0,
1661,,,
1662,140.0,,
1663,110.0,2.0,
1664,116.0,4.0,
1665,140.0,3.0,
1666,125.0,5.0,
1667,114.0,2.0,
1668,,4.0,
1669,95.0,3.0,
1670,155.0,1.0,
1671,220.0,5.0,
1672,135.0,2.0,
1673,180.0,1.0,
1674,140.0,5.0,
1675,130.0,3.0,
1676,132.0,2.0,
1677,160.0,4.0,
1678,140.0,3.0,
1679,170.0,3.0,
1680,96.0,,
1681,190.0,5.0,
1682,134.0,,
1683,95.0,4.0,
1684,168.0,3.0,
1685,126.0,3.0,
1686,180.0,,
1687,,3.0,
1688,125.0,3.0,
1689,125.0,4.0,
1690,125.0,,
1691,154.0,5.0,
1692,171.0,3.0,
1693,113.0,2.0,
1694,130.0,3.0,
1695,165.0,2.0,
1696,153.0,2.0,
1697,180.0,4.0,
1698,,3.0,
1699,,3.0,
1700,107.0,4.0,
1701,118.0,2.0,
1702,200.0,5.0,
1703,102.0,3.0,
1704,150.0,4.0,
1705,111.0,3.0,
1706,,,
1707,160.0,3.0,
1708,120.0,1.0,
1709,185.0,4.0,
1710,129.0,3.0,
1711,91.0,4.0,
1712,,,
1713,270.0,5.0,
1714,115.0,3.0,
1715,135.0,4.0,
1716,185.0,3.0,
1717,115.0,3.0,
1718,190.0,3.0,
1719,,1.0,
1720,160.0,2.0,
1721,,3.0,
1722,109.0,3.0,
1723,125.0,4.0,
1724,,,
1725,211.0,2.0,
1726,120.0,4.0,
1727,145.0,3.0,
1728,138.0,1.0,
1729,,3.0,
1730,200.0,3.0,
1731,,4.0,
1732,167.0,,
1733,129.0,3.0,
1734,110.0,3.0,
1735,116.0,2.0,
1736,126.0,4.0,
1737,,1.0,
1738,195.0,1.0,
1739,129.0,3.0,
1740,150.0,2.0,
1741,,3.0,
1742,125.0,4.0,
1743,120.0,3.0,
1744,,3.0,
1745,126.0,3.0,
1746,105.0,2.0,
1747,135.0,3.0,
1748,120.0,3.0,
1749,160.0,2.0,
1750,,1.0,
1751,,3.0,
1752,107.0,3.0,
1753,125.0,4.0,
1754,127.0,1.0,
1755,98.0,2.0,
1756,,2.0,
1757,,2.0,
1758,,2.0,
1759,150.0,4.0,
1760,120.0,2.0,
1761,105.0,3.0,
1762,123.0,3.0,
1763,113.0,4.0,
1764,120.0,4.0,
1765,,5.0,
1766,150.0,1.0,
1767,124.0,3.0,
1768,152.0,4.0,
1769,120.0,3.0,
1770,140.0,3.0,
1771,109.0,4.0,
1772,260.0,4.0,
1773,104.0,4.0,
1774,120.0,4.0,
1775,165.0,3.0,
1776,155.0,1.0,
1777,133.0,4.0,
1778,163.0,2.0,
1779,140.0,5.0,
1780,160.0,4.0,
1781,200.0,3.0,
1782,245.0,1.0,
1783,115.0,3.0,
1784,80.0,2.0,
1785,150.0,1.0,
1786,198.0,4.0,
1787,300.0,3.0,
1788,97.0,4.0,
1789,130.0,4.0,
1790,140.0,2.0,
1791,135.0,3.0,
1792,110.0,3.0,
1793,110.0,5.0,
1794,120.0,3.0,
1795,110.0,3.0,
1796,190.0,3.0,
1797,157.0,2.0,
1798,215.0,,
1799,150.0,3.0,
1800,135.0,2.0,
1801,130.0,3.0,
1802,140.0,1.0,
1803,75.0,4.0,
1804,225.0,5.0,
1805,138.0,3.0,
1806,120.0,2.0,
1807,170.0,5.0,
1808,130.0,3.0,
1809,130.0,3.0,
1810,110.0,4.0,
1811,155.0,5.0,
1812,120.0,2.0,
1813,175.0,2.0,
1814,140.0,1.0,
1815,130.0,3.0,
1816,240.0,3.0,
1817,165.0,5.0,
1818,200.0,2.0,
1819,110.0,3.0,
1820,132.0,2.0,
1821,185.0,2.0,
1822,115.0,4.0,
1823,202.0,1.0,
1824,,3.0,
1825,245.0,1.0,
1826,190.0,3.0,
1827,140.0,4.0,
1828,112.0,3.0,
1829,135.0,2.0,
1830,110.0,1.0,
1831,120.0,3.0,
1832,150.0,1.0,
1833,130.0,4.0,
1834,110.0,2.0,
1835,159.0,2.0,
1836,110.0,3.0,
1837,150.0,2.0,
1838,160.0,3.0,
1839,128.0,4.0,
1840,110.0,4.0,
1841,98.0,2.0,
1842,98.0,2.0,
1843,195.0,4.0,
1844,160.0,3.0,
1845,126.0,4.0,
1846,120.0,1.0,
1847,83.0,1.0,
1848,200.0,3.0,
1849,,3.0,
1850,126.0,2.0,
1851,195.0,4.0,
1852,160.0,3.0,
1853,156.0,2.0,
1854,156.0,2.0,
1855,150.0,3.0,
1856,175.0,2.0,
1857,106.0,5.0,
1858,150.0,1.0,
1859,200.0,3.0,
1860,185.0,3.0,
1861,105.0,4.0,
1862,107.0,1.0,
1863,119.0,4.0,
1864,170.0,2.0,
1865,114.0,4.0,
1866,130.0,1.0,
1867,105.0,2.0,
1868,117.0,2.0,
1869,165.0,4.0,
1870,148.0,4.0,
1871,133.0,4.0,
1872,,3.0,
1873,117.0,2.0,
1874,135.0,4.0,
1875,125.0,4.0,
1876,137.0,3.0,
1877,180.0,4.0,
1878,153.0,2.0,
1879,155.0,2.0,
1880,105.0,3.0,
1881,135.0,2.0,
1882,122.0,5.0,
1883,125.0,2.0,
1884,110.0,4.0,
1885,117.0,3.0,
1886,157.0,2.0,
1887,155.0,3.0,
1888,,4.0,
1889,124.0,4.0,
1890,139.0,4.0,
1891,117.0,4.0,
1892,160.0,1.0,
1893,,,
1894,180.0,1.0,
1895,125.0,4.0,
1896,188.0,3.0,
1897,130.0,4.0,
1898,,2.0,
1899,,5.0,
1900,115.0,4.0,
1901,145.0,,
1902,128.0,3.0,
1903,150.0,4.0,
1904,135.0,4.0,
1905,150.0,5.0,
1906,190.0,,
1907,200.0,4.0,
1908,115.0,3.0,
1909,111.0,4.0,
1910,150.0,1.0,
1911,126.0,5.0,
1912,120.0,4.0,
1913,145.0,3.0,
1914,165.0,3.0,
1915,130.0,4.0,
1916,111.0,1.0,
1917,207.0,4.0,
1918,205.0,2.0,
1919,,1.0,
1920,145.0,4.0,
1921,140.0,5.0,
1922,220.0,4.0,
1923,,5.0,
1924,115.0,4.0,
1925,312.0,4.0,
1926,100.0,4.0,
1927,114.0,4.0,
1928,137.0,2.0,
1929,,,
1930,,5.0,
1931,95.0,4.0,
1932,141.0,5.0,
1933,125.0,1.0,
1934,124.0,4.0,
1935,230.0,1.0,
1936,150.0,4.0,
1937,120.0,4.0,
1938,103.0,3.0,
1939,134.0,,
1940,110.0,3.0,
1941,150.0,4.0,
1942,120.0,4.0,
1943,180.0,3.0,
1944,130.0,2.0,
1945,220.0,2.0,
1946,110.0,2.0,
1947,,3.0,
1948,183.0,3.0,
1949,224.0,4.0,
1950,254.0,2.0,
1951,103.0,5.0,
1952,,4.0,
1953,170.0,5.0,
1954,143.0,4.0,
1955,167.0,4.0,
1956,315.0,5.0,
1957,97.0,1.0,
1958,180.0,2.0,
1959,,4.0,
1960,120.0,3.0,
1961,,3.0,
1962,115.0,2.0,
1963,132.0,3.0,
1964,,2.0,
1965,135.0,3.0,
1966,110.0,4.0,
1967,195.0,1.0,
1968,131.0,4.0,
1969,130.0,3.0,
1970,160.0,2.0,
1971,140.0,4.0,
1972,115.0,5.0,
1973,,2.0,
1974,128.0,3.0,
1975,175.0,4.0,
1976,105.0,3.0,
1977,,3.0,
1978,124.0,1.0,
1979,190.0,4.0,
1980,154.0,5.0,
1981,190.0,5.0,
1982,105.0,2.0,
1983,170.0,1.0,
1984,,,
1985,113.0,3.0,
1986,140.0,4.0,
1987,135.0,2.0,
1988,140.0,4.0,
1989,130.0,2.0,
1990,130.0,4.0,
1991,,2.0,
1992,175.0,2.0,
1993,145.0,2.0,
1994,220.0,3.0,
1995,105.0,4.0,
1996,190.0,3.0,
1997,98.0,2.0,
1998,130.0,3.0,
1999,133.0,3.0,
2000,136.0,4.0,
2001,220.0,2.0,
2002,118.0,3.0,
2003,120.0,3.0,
2004,,3.0,
2005,112.0,1.0,
2006,160.0,2.0,
2007,,5.0,
2008,118.0,2.0,
2009,200.0,2.0,
2010,270.0,3.0,
2011,200.0,3.0,
2012,160.0,1.0,
2013,136.0,3.0,
2014,115.0,3.0,
2015,126.0,1.0,
2016,128.0,4.0,
2017,156.0,1.0,
2018,96.0,3.0,
2019,109.0,1.0,
2020,100.0,3.0,
2021,162.0,4.0,
2022,165.0,2.0,
2023,106.0,3.0,
2024,150.0,3.0,
2025,145.0,2.0,
2026,95.0,4.0,
2027,120.0,5.0,
2028,126.0,3.0,
2029,170.0,3.0,
2030,100.0,2.0,
2031,128.0,3.0,
2032,105.0,4.0,
2033,135.0,4.0,
2034,207.0,2.0,
2035,88.0,5.0,
2036,115.0,3.0,
2037,240.0,2.0,
2038,200.0,3.0,
2039,100.0,1.0,
2040,108.0,2.0,
2041,125.0,3.0,
2042,138.0,3.0,
2043,100.0,1.0,
2044,185.0,3.0,
2045,,4.0,
2046,130.0,,
2047,156.0,2.0,
2048,,2.0,
2049,278.0,1.0,
2050,200.0,4.0,
2051,126.0,4.0,
2052,,,
2053,145.0,2.0,
2054,190.0,4.0,
2055,138.0,5.0,
2056,185.0,4.0,
2057,130.0,2.0,
2058,130.0,2.0,
2059,140.0,2.0,
2060,130.0,4.0,
2061,350.0,,
2062,140.0,4.0,
2063,140.0,3.0,
2064,105.0,5.0,
2065,150.0,3.0,
2066,103.0,3.0,
2067,,3.0,
2068,120.0,2.0,
2069,130.0,3.0,
2070,,1.0,
2071,176.0,4.0,
2072,127.0,1.0,
2073,,,
2074,140.0,3.0,
2075,140.0,3.0,
2076,133.0,3.0,
2077,100.0,3.0,
2078,120.0,3.0,
2079,166.0,4.0,
2080,110.0,5.0,
2081,77.0,3.0,
2082,120.0,4.0,
2083,200.0,2.0,
2084,104.0,2.0,
2085,117.0,2.0,
2086,160.0,,
2087,111.0,3.0,
2088,80.0,1.0,
2089,300.0,1.0,
2090,185.0,2.0,
2091,220.0,3.0,
2092,136.0,5.0,
2093,96.0,3.0,
2094,175.0,4.0,
2095,152.0,5.0,
2096,90.0,5.0,
2097,125.0,1.0,
2098,114.0,5.0,
2099,125.0,3.0,
2100,120.0,,
2101,175.0,4.0,
2102,160.0,2.0,
2103,120.0,3.0,
2104,160.0,5.0,
2105,126.0,5.0,
2106,,2.0,
2107,,,
2108,155.0,2.0,
2109,125.0,1.0,
2110,145.0,,
2111,150.0,5.0,
2112,160.0,2.0,
2113,155.0,4.0,
2114,160.0,1.0,
2115,,,
2116,118.0,,
2117,,1.0,
2118,115.0,4.0,
2119,140.0,3.0,
2120,158.0,5.0,
2121,140.0,1.0,
2122,120.0,3.0,
2123,50.0,2.0,
2124,115.0,1.0,
2125,120.0,4.0,
2126,110.0,3.0,
2127,148.0,1.0,
2128,147.0,5.0,
2129,110.0,3.0,
2130,160.0,5.0,
2131,95.0,4.0,
2132,,4.0,
2133,155.0,1.0,
2134,,5.0,
2135,115.0,1.0,
2136,120.0,3.0,
2137,230.0,1.0,
2138,100.0,3.0,
2139,135.0,3.0,
2140,165.0,1.0,
2141,102.0,2.0,
2142,210.0,,
2143,369.0,5.0,
2144,140.0,5.0,
2145,,1.0,
2146,,,
2147,125.0,3.0,
2148,122.0,4.0,
2149,119.0,5.0,
2150,135.0,2.0,
2151,149.0,3.0,
2152,145.0,1.0,
2153,155.0,1.0,
2154,220.0,3.0,
2155,135.0,,
2156,150.0,4.0,
2157,116.0,3.0,
2158,105.0,3.0,
2159,125.0,3.0,
2160,150.0,2.0,
2161,105.0,4.0,
2162,112.0,1.0,
2163,140.0,2.0,
2164,103.0,4.0,
2165,135.0,2.0,
2166,100.0,3.0,
2167,95.0,5.0,
2168,196.0,3.0,
2169,,2.0,
2170,167.0,2.0,
2171,,,
2172,127.0,1.0,
2173,100.0,,
2174,120.0,1.0,
2175,125.0,3.0,
2176,112.0,4.0,
2177,142.0,2.0,
2178,130.0,3.0,
2179,,2.0,
2180,160.0,1.0,
2181,116.0,3.0,
2182,135.0,3.0,
2183,,3.0,
2184,182.0,1.0,
2185,110.0,5.0,
2186,174.0,2.0,
2187,145.0,3.0,
2188,190.0,4.0,
2189,130.0,4.0,
2190,125.0,3.0,
2191,140.0,3.0,
2192,135.0,3.0,
2193,145.0,1.0,
2194,180.0,3.0,
2195,130.0,2.0,
2196,140.0,3.0,
2197,132.0,1.0,
2198,150.0,2.0,
2199,172.0,3.0,
2200,230.0,3.0,
2201,155.0,4.0,
2202,158.0,2.0,
2203,115.0,2.0,
2204,145.0,2.0,
2205,125.0,4.0,
2206,140.0,1.0,
2207,120.0,2.0,
2208,160.0,3.0,
2209,195.0,3.0,
2210,125.0,3.0,
2211,180.0,3.0,
2212,183.0,3.0,
2213,163.0,2.0,
2214,145.0,5.0,
2215,399.0,3.0,
2216,,3.0,
2217,116.0,4.0,
2218,165.0,5.0,
2219,120.0,1.0,
2220,,5.0,
2221,,1.0,
2222,157.0,1.0,
2223,120.0,3.0,
2224,112.0,3.0,
2225,107.0,4.0,
2226,165.0,3.0,
2227,100.0,5.0,
2228,125.0,1.0,
2229,300.0,,
2230,134.0,3.0,
2231,150.0,2.0,
2232,,2.0,
2233,120.0,4.0,
2234,105.0,4.0,
2235,,4.0,
2236,120.0,1.0,
2237,123.0,4.0,
2238,399.0,1.0,
2239,145.0,2.0,
2240,,3.0,
2241,100.0,3.0,
2242,135.0,4.0,
2243,145.0,2.0,
2244,190.0,1.0,
2245,165.0,2.0,
2246,100.0,2.0,
2247,145.0,2.0,
2248,160.0,4.0,
2249,100.0,2.0,
2250,145.0,3.0,
2251,224.0,3.0,
2252,94.0,4.0,
2253,125.0,3.0,
2254,130.0,3.0,
2255,274.0,4.0,
2256,120.0,1.0,
2257,135.0,1.0,
2258,230.0,4.0,
2259,121.0,4.0,
2260,204.0,4.0,
2261,100.0,4.0,
2262,170.0,2.0,
2263,175.0,3.0,
2264,,3.0,
2265,160.0,3.0,
2266,112.0,3.0,
2267,185.0,4.0,
2268,118.0,2.0,
2269,110.0,4.0,
2270,130.0,1.0,
2271,117.0,3.0,
2272,125.0,4.0,
2273,155.0,3.0,
2274,134.0,4.0,
2275,165.0,1.0,
2276,120.0,1.0,
2277,179.0,5.0,
2278,128.0,4.0,
2279,125.0,4.0,
2280,171.0,2.0,
2281,155.0,1.0,
2282,115.0,4.0,
2283,200.0,3.0,
2284,158.0,3.0,
2285,123.0,4.0,
2286,106.0,3.0,
2287,127.0,4.0,
2288,121.0,3.0,
2289,118.0,5.0,
2290,165.0,4.0,
2291,210.0,3.0,
2292,168.0,3.0,
2293,142.0,2.0,
2294,145.0,4.0,
2295,111.0,3.0,
2296,145.0,4.0,
2297,108.0,3.0,
2298,170.0,2.0,
2299,150.0,3.0,
2300,245.0,2.0,
2301,100.0,3.0,
2302,195.0,3.0,
2303,165.0,3.0,
2304,109.0,4.0,
2305,94.0,4.0,
2306,133.0,3.0,
2307,122.0,4.0,
2308,130.0,4.0,
2309,175.0,4.0,
2310,120.0,2.0,
2311,170.0,5.0,
2312,142.0,1.0,
2313,115.0,1.0,
2314,180.0,2.0,
2315,108.0,2.0,
2316,125.0,4.0,
2317,135.0,5.0,
2318,103.0,4.0,
2319,106.0,1.0,
2320,180.0,5.0,
2321,107.0,3.0,
2322,,3.0,
2323,135.0,4.0,
2324,160.0,1.0,
2325,120.0,3.0,
2326,162.0,3.0,
2327,160.0,3.0,
2328,145.0,4.0,
2329,185.0,4.0,
2330,150.0,3.0,
2331,130.0,5.0,
2332,125.0,3.0,
2333,100.0,2.0,
2334,130.0,1.0,
2335,120.0,4.0,
2336,135.0,3.0,
2337,150.0,3.0,
2338,,2.0,
2339,135.0,3.0,
2340,200.0,2.0,
2341,180.0,3.0,
2342,150.0,3.0,
2343,130.0,2.0,
2344,130.0,4.0,
2345,210.0,2.0,
2346,118.0,4.0,
2347,145.0,1.0,
2348,125.0,,
2349,136.0,5.0,
2350,122.0,3.0,
2351,115.0,4.0,
2352,121.0,4.0,
2353,139.0,1.0,
2354,100.0,3.0,
2355,120.0,4.0,
2356,109.0,3.0,
2357,150.0,1.0,
2358,132.0,4.0,
2359,125.0,4.0,
2360,,3.0,
2361,220.0,3.0,
2362,127.0,2.0,
2363,102.0,4.0,
2364,113.0,4.0,
2365,115.0,1.0,
2366,117.0,2.0,
2367,156.0,4.0,
2368,128.0,4.0,
2369,134.0,3.0,
2370,250.0,1.0,
2371,,3.0,
2372,,4.0,
2373,130.0,3.0,
2374,102.0,4.0,
2375,115.0,3.0,
2376,,3.0,
2377,140.0,3.0,
2378,100.0,5.0,
2379,200.0,2.0,
2380,125.0,3.0,
2381,110.0,4.0,
2382,145.0,2.0,
2383,140.0,3.0,
2384,215.0,,
2385,,,
2386,90.0,3.0,
2387,118.0,4.0,
2388,158.0,3.0,
2389,183.0,2.0,
2390,120.0,1.0,
2391,148.0,2.0,
2392,120.0,5.0,
2393,94.0,2.0,
2394,130.0,4.0,
2395,105.0,3.0,
2396,120.0,3.0,
2397,101.0,4.0,
2398,185.0,5.0,
2399,152.0,3.0,
2400,150.0,4.0,
2401,100.0,4.0,
2402,142.0,4.0,
2403,102.0,3.0,
2404,120.0,2.0,
2405,98.0,4.0,
2406,160.0,3.0,
2407,145.0,2.0,
2408,125.0,2.0,
2409,120.0,3.0,
2410,120.0,4.0,
2411,148.0,4.0,
2412,155.0,1.0,
2413,125.0,4.0,
2414,107.0,3.0,
2415,245.0,5.0,
2416,120.0,4.0,
2417,167.0,2.0,
2418,150.0,3.0,
2419,129.0,3.0,
2420,,2.0,
2421,180.0,3.0,
2422,125.0,1.0,
2423,125.0,2.0,
2424,168.0,3.0,
2425,130.0,4.0,
2426,150.0,2.0,
2427,172.0,2.0,
2428,190.0,2.0,
2429,170.0,1.0,
2430,137.0,1.0,
2431,115.0,3.0,
2432,240.0,4.0,
2433,190.0,3.0,
2434,240.0,2.0,
2435,250.0,1.0,
2436,266.0,5.0,
2437,145.0,2.0,
2438,87.0,3.0,
2439,100.0,5.0,
2440,,4.0,
2441,180.0,4.0,
2442,125.0,3.0,
2443,205.0,5.0,
2444,180.0,,
2445,150.0,3.0,
2446,330.0,2.0,
2447,128.0,3.0,
2448,201.0,3.0,
2449,136.0,3.0,
2450,118.0,3.0,
2451,125.0,3.0,
2452,125.0,4.0,
2453,,1.0,
2454,150.0,3.0,
2455,135.0,3.0,
2456,115.0,4.0,
2457,135.0,3.0,
2458,100.0,2.0,
2459,130.0,5.0,
2460,170.0,2.0,
2461,163.0,4.0,
2462,120.0,3.0,
2463,142.0,2.0,
2464,110.0,3.0,
2465,200.0,4.0,
2466,138.0,4.0,
2467,120.0,4.0,
2468,168.0,3.0,
2469,173.0,2.0,
2470,160.0,2.0,
2471,159.0,3.0,
2472,150.0,2.0,
2473,145.0,4.0,
2474,130.0,3.0,
2475,,2.0,
2476,145.0,2.0,
2477,200.0,3.0,
2478,130.0,3.0,
2479,185.0,4.0,
2480,166.0,4.0,
2481,155.0,3.0,
2482,314.0,4.0,
2483,149.0,3.0,
2484,142.0,3.0,
2485,160.0,4.0,
2486,150.0,,
2487,185.0,1.0,
2488,130.0,4.0,
2489,175.0,2.0,
2490,135.0,2.0,
2491,118.0,2.0,
2492,127.0,2.0,
2493,107.0,3.0,
2494,130.0,3.0,
2495,100.0,2.0,
2496,124.0,1.0,
2497,96.0,3.0,
2498,120.0,2.0,
2499,70.0,2.0,
2500,145.0,1.0,
2501,220.0,4.0,
2502,125.0,4.0,
2503,160.0,4.0,
2504,136.0,2.0,
2505,,4.0,
2506,126.0,2.0,
2507,160.0,3.0,
2508,,1.0,
2509,120.0,5.0,
2510,95.0,3.0,
2511,120.0,3.0,
2512,97.0,2.0,
2513,110.0,1.0,
2514,170.0,4.0,
2515,135.0,2.0,
2516,102.0,3.0,
