row_id,age,sex,grade,social_media_use,mental_health_not_good,sleep_hours,bmipct,height_orig,weight_orig
581,,,,1.0,2.0,,49.55,504,118
582,,,,6.0,4.0,3.0,94.83,503,160
583,,,,6.0,3.0,3.0,90.0,500,140
584,,,,8.0,4.0,3.0,58.88,509,150
585,,,,6.0,3.0,2.0,20.57,511,135
586,,,,6.0,4.0,3.0,86.69,504,145
587,,,,4.0,2.0,5.0,,505,N
588,,,,,,,73.74,510,165
589,,,,8.0,2.0,4.0,89.49,503,148
590,,,,6.0,3.0,4.0,34.59,510,134
591,,,,6.0,3.0,4.0,21.84,507,121
592,,,,7.0,2.0,5.0,62.87,504,130
593,,,,7.0,2.0,2.0,94.2,501,155
594,,,,8.0,2.0,5.0,81.97,506,140
595,,,,2.0,5.0,5.0,20.57,511,135
596,,,,8.0,2.0,2.0,87.13,508,160
597,,,,,,,60.52,503,124
598,sixteen,,,8.0,3.0,3.0,59.45,509,150
599,,,,6.0,,5.0,,505,N
600,,,,6.0,4.0,2.0,77.2,502,130
601,,,,6.0,4.0,2.0,97.1,503,185
602,,,,8.0,3.0,4.0,75.42,505,142
603,,,,,,,40.93,511,135
604,,,,1.0,2.0,7.0,,N N,N
605,,,,8.0,4.0,3.0,25.71,504,115
606,,,,8.0,5.0,1.0,25.63,502,105
607,,,,6.0,,,,509,138
608,,,,8.0,5.0,2.0,62.96,503,120
609,,,,7.0,4.0,5.0,98.62,505,227
610,,,,6.0,1.0,4.0,98.37,504,214
611,,,,8.0,1.0,4.0,78.35,506,150
612,,,,,,,,508,N
613,,,,8.0,3.0,3.0,72.85,503,126
614,,,,6.0,4.0,4.0,98.21,504,210
615,,,,6.0,1.0,5.0,75.36,511,165
616,,,,8.0,3.0,3.0,,500,N
617,,,,8.0,,,5.21,508,115
618,,,,7.0,3.0,4.0,93.07,409,132
619,,,,8.0,3.0,4.0,24.95,508,118
620,,,,7.0,1.0,1.0,,710,300
621,,,,6.0,3.0,4.0,65.89,506,140
622,,,,1.0,3.0,1.0,,502,N
623,,,,7.0,4.0,5.0,8.31,505,107
624,,,,6.0,4.0,3.0,42.28,505,125
625,,,,6.0,1.0,6.0,34.59,509,125
626,,,,1.0,1.0,5.0,82.96,504,140
627,,,,8.0,2.0,6.0,,502,135
628,,,,8.0,,,96.08,510,205
629,,,,6.0,2.0,5.0,94.19,509,185
630,,,,8.0,4.0,3.0,,506,N
631,,,,7.0,2.0,5.0,85.52,600,182
632,,,,,,,19.76,507,112
633,,,,4.0,4.0,2.0,92.8,600,208
634,,,,6.0,1.0,3.0,97.82,601,232
635,,,,6.0,5.0,2.0,,502,N
636,,,,8.0,2.0,5.0,98.41,411,170
637,,,,2.0,3.0,4.0,75.41,603,195
638,,,,4.0,,4.0,62.39,503,125
639,,,,8.0,3.0,4.0,,504,N
640,,,,,,,,506,N
641,,,,6.0,4.0,2.0,1.54,506,98
642,,,,8.0,2.0,,90.84,506,170
643,,,,8.0,4.0,4.0,60.66,600,160
644,,,,6.0,3.0,2.0,65.01,507,140
645,,,,6.0,1.0,1.0,97.06,508,200
646,,,,7.0,4.0,3.0,87.98,509,175
647,,,,1.0,1.0,2.0,99.38,507,230
648,,,,1.0,3.0,2.0,87.7,603,200
649,,,,8.0,4.0,2.0,97.54,508,200
650,,,,,,,94.02,503,168
651,,,,6.0,4.0,3.0,47.51,508,141
652,,,,,,,94.33,502,152
653,,,,8.0,4.0,4.0,9.95,503,94
654,,,,6.0,3.0,4.0,20.47,503,102
655,,,,7.0,3.0,4.0,62.32,501,115
656,,,,4.0,1.0,4.0,,509,145
657,,,,7.0,3.0,3.0,23.1,508,130
658,,,,6.0,4.0,4.0,97.27,502,175
659,,,,7.0,1.0,4.0,99.55,600,280
660,,,,8.0,5.0,3.0,96.8,508,207
661,,,,,,,80.61,601,185
662,,,,6.0,3.0,3.0,24.47,500,98
663,,,,6.0,5.0,,95.19,503,157
664,,,,,,,65.99,508,155
665,,,,6.0,1.0,5.0,62.98,411,108
666,,,,8.0,5.0,2.0,,508,N
667,,,,8.0,3.0,6.0,67.86,502,115
668,,,,6.0,2.0,3.0,3.74,510,120
669,,,,8.0,4.0,4.0,61.88,502,115
670,,,,8.0,3.0,1.0,73.72,510,160
671,,,,6.0,3.0,3.0,49.01,509,145
672,,,,6.0,1.0,3.0,59.36,510,160
673,,,,8.0,3.0,1.0,93.43,501,145
674,,,,8.0,5.0,2.0,79.73,503,128
675,,,,6.0,A,5.0,95.38,509,190
676,,,,6.0,,,,605,142
677,,,,7.0,3.0,4.0,43.3,511,155
678,,,,,,,69.13,506,135
679,,,,4.0,3.0,1.0,,503,N
680,,,,6.0,4.0,1.0,51.71,600,155
681,,,,8.0,5.0,1.0,83.33,505,140
682,,,,7.0,2.0,3.0,72.82,506,145
683,,,,6.0,2.0,6.0,57.6,501,115
684,,,,6.0,3.0,5.0,93.85,503,160
685,,,,6.0,1.0,4.0,68.89,511,160
686,,,,8.0,3.0,4.0,,510,138
687,,,,8.0,4.0,6.0,,N N,145
688,,,,7.0,3.0,4.0,,510,190
689,,,,7.0,4.0,2.0,93.19,504,155
690,,,,8.0,1.0,,73.91,504,130
691,,,,7.0,1.0,4.0,11.36,600,134
692,,,,6.0,1.0,5.0,73.72,510,160
693,,,,8.0,3.0,5.0,88.61,509,175
694,,,,6.0,2.0,3.0,64.82,506,128
695,,,,8.0,5.0,1.0,32.74,504,111
696,,,,8.0,3.0,4.0,75.71,509,160
697,,,,6.0,3.0,2.0,,509,150
698,,,,6.0,3.0,4.0,,N N,N
699,,,,8.0,1.0,5.0,42.53,504,115
700,,,,6.0,2.0,5.0,23.65,504,110
701,,,,8.0,3.0,3.0,70.13,500,117
702,,,,7.0,4.0,1.0,59.69,411,104
703,,,,8.0,4.0,2.0,,411,123
704,,,,8.0,4.0,2.0,95.8,603,215
705,,,,8.0,2.0,2.0,60.84,411,107
706,,,,8.0,5.0,3.0,98.4,503,200
707,,,,8.0,3.0,4.0,71.06,502,123
708,,,,3.0,1.0,4.0,1.77,601,130
709,,,,8.0,1.0,2.0,18.38,602,146
710,,,,7.0,4.0,1.0,93.71,507,180
711,,,,6.0,3.0,3.0,12.69,507,114
712,,,,8.0,2.0,,89.73,511,178
713,,,,6.0,3.0,4.0,71.78,509,158
714,,,,8.0,2.0,5.0,92.32,509,184
715,,,,6.0,3.0,2.0,5.05,600,120
716,,,,1.0,1.0,4.0,58.19,509,145
717,,,,8.0,4.0,3.0,65.01,507,140
718,,,,6.0,2.0,5.0,92.42,505,165
719,,,,8.0,1.0,3.0,29.23,508,120
720,,,,6.0,4.0,3.0,96.43,505,180
721,,,,,,,,507,129
722,,,,8.0,4.0,,79.4,506,147
723,,,,8.0,2.0,3.0,34.04,506,115
724,,,,2.0,2.0,7.0,,610,280
725,,,,4.0,2.0,3.0,23.65,504,110
726,,,,8.0,4.0,3.0,0.75,505,95
727,,,,8.0,1.0,5.0,78.35,508,145
728,,,,8.0,,3.0,42.53,504,115
729,,,,6.0,4.0,1.0,99.69,510,280
730,,,,8.0,4.0,4.0,43.09,507,130
731,,,,6.0,1.0,4.0,68.74,505,130
732,,,,8.0,1.0,3.0,98.66,603,260
733,,,,8.0,4.0,2.0,41.49,511,145
734,,,,8.0,4.0,2.0,65.01,507,140
735,,,,6.0,2.0,3.0,81.38,505,145
736,,,,8.0,4.0,6.0,90.46,504,152
737,,,,7.0,2.0,5.0,96.08,511,200
738,,,,6.0,2.0,4.0,98.88,600,250
739,,,,6.0,1.0,4.0,,510,140
740,,,,2.0,1.0,5.0,,N N,N
741,,,,6.0,4.0,4.0,96.68,503,176
742,,,,8.0,2.0,3.0,65.18,506,130
743,,,,6.0,2.0,3.0,,510,174
744,,,,,,,75.71,606,200
745,,,,6.0,5.0,,96.08,511,200
746,,,,6.0,3.0,4.0,41.23,503,113
747,,,,6.0,1.0,5.0,18.56,504,105
748,,,,6.0,4.0,2.0,94.71,507,180
749,,,,8.0,3.0,5.0,38.83,508,131
750,,,,6.0,4.0,2.0,9.0,506,109
751,,,,6.0,1.0,4.0,38.28,506,125
752,,,,8.0,3.0,6.0,84.28,504,145
753,,,,8.0,4.0,3.0,30.7,506,120
754,,,,4.0,2.0,5.0,90.63,505,160
755,,,,8.0,1.0,4.0,59.83,506,130
756,,,,8.0,4.0,1.0,,506,N
757,,,,8.0,1.0,1.0,,N N,N
758,,,,6.0,5.0,3.0,84.96,506,155
759,,,,6.0,2.0,6.0,89.52,504,150
760,,,,8.0,3.0,4.0,,N N,N
761,,,,8.0,4.0,3.0,75.36,511,165
762,,,,5.0,3.0,5.0,79.94,504,140
763,,,,1.0,2.0,5.0,97.82,602,235
764,,,,1.0,1.0,6.0,91.89,600,200
765,,,,8.0,2.0,2.0,40.95,506,127
766,,,,8.0,2.0,4.0,81.93,509,160
767,,,,8.0,3.0,4.0,93.61,509,183
768,,,,5.0,1.0,5.0,98.93,411,199
769,,,,8.0,5.0,1.0,98.01,503,186
770,,,,8.0,2.0,5.0,11.03,508,117
771,,,,8.0,3.0,3.0,42.53,504,115
772,,,,8.0,2.0,4.0,,511,201
773,,,,,3.0,5.0,21.4,600,140
774,,,,6.0,2.0,6.0,81.29,510,172
775,,,,8.0,1.0,5.0,99.29,506,220
776,,,,8.0,3.0,4.0,33.67,503,110
777,,,,,,,35.65,411,95
778,,,,1.0,1.0,5.0,77.97,509,163
779,,,,6.0,3.0,4.0,33.86,502,106
780,,,,1,5,4.0,84.22,508,161
781,,,,4.0,1.0,4.0,45.04,602,160
782,,,,8.0,5.0,1.0,72.8,501,121
783,,,,8.0,1.0,2.0,99.71,411,200
784,,,,7.0,4.0,5.0,97.36,500,165
785,,,,8.0,4.0,4.0,54.05,508,135
786,,,,8.0,3.0,4.0,37.55,510,140
787,,,,6.0,5.0,,99.03,500,200
788,,,,5.0,,5.0,41.68,504,115
789,,,,7.0,2.0,4.0,96.39,509,200
790,,,,8.0,2.0,2.0,34.44,501,101
791,,,,8.0,3.0,3.0,43.67,503,114
792,,,,6.0,3.0,,31.25,502,105
793,,,,6.0,3.0,4.0,96.95,504,180
794,,,,1.0,2.0,4.0,35.21,602,160
795,,,,6.0,4.0,1.0,88.23,410,120
796,,,,6.0,2.0,5.0,14.03,509,120
797,,,,8.0,2.0,4.0,62.65,601,170
798,,,,6.0,4.0,3.0,96.3,602,225
799,,,,6.0,3.0,3.0,75.04,506,144
800,,,,8.0,3.0,2.0,78.11,504,135
801,,,,5.0,4.0,2.0,,503,N
802,,,,6.0,2.0,5.0,67.0,505,130
803,,,,6.0,4.0,,58.23,504,125
804,,,,8.0,1.0,4.0,68.29,503,122
805,,,,8.0,3.0,3.0,78.45,508,155
806,,,,4.0,3.0,,,711,399
807,,,,6.0,1.0,4.0,94.75,603,215
808,,,,6.0,2.0,6.0,,508,136
809,,,,,,,70.18,604,185
810,,,,7.0,3.0,3.0,,505,N
811,,,,7.0,2.0,3.0,99.38,507,230
812,,,,8.0,1.0,,68.08,600,170
813,,,,6.0,3.0,5.0,77.05,504,140
814,,,,8.0,,,,511,N
815,,,,8.0,3.0,4.0,54.64,503,123
816,,,,6.0,3.0,4.0,61.69,502,120
817,,,,6.0,3.0,4.0,98.46,504,225
818,,,,1.0,4.0,3.0,,602,N
819,,,,6.0,3.0,5.0,58.88,509,150
820,,,,8.0,3.0,1.0,74.05,510,170
821,,,,8.0,2.0,3.0,70.67,503,130
822,,,,8.0,4.0,4.0,14.81,510,137
823,,,,7.0,4.0,4.0,89.1,504,156
824,,,,7.0,2.0,,61.66,602,180
825,,,,6.0,4.0,4.0,,505,160
826,,,,,2.0,3.0,,504,N
827,,,,6.0,1.0,,97.1,508,205
828,,,,8.0,2.0,5.0,93.52,601,215
829,,,,6.0,3.0,4.0,,505,150
830,,,,6.0,5.0,2.0,68.58,602,185
831,,,,8.0,5.0,3.0,41.71,502,109
832,,,,8.0,2.0,3.0,92.44,511,195
833,,,,6.0,2.0,4.0,87.32,508,170
834,,,,5.0,2.0,5.0,48.39,602,167
835,,,,6.0,4.0,3.0,74.42,504,140
836,,,,7.0,3.0,4.0,92.54,504,165
837,,,,8.0,3.0,,,601,190
838,,,,6.0,3.0,4.0,96.11,511,215
839,,,,1,5,4.0,82.16,600,188
840,,,,6.0,2.0,3.0,99.05,600,255
841,,,,6.0,5.0,,77.05,504,140
842,,,,6.0,3.0,6.0,57.02,505,130
843,,,,5.0,3.0,3.0,20.76,503,107
844,,,,6.0,2.0,3.0,87.0,503,145
845,,,,6.0,3.0,,25.25,509,138
846,,,,6.0,2.0,4.0,,506,135
847,,,,8.0,2.0,4.0,93.95,501,154
848,,,,7.0,4.0,3.0,89.82,600,195
849,,,,8.0,3.0,5.0,60.52,507,140
850,,,,,5.0,1.0,,N N,N
851,,,,,3.0,,,N N,150
852,,,,,,,,N N,145
853,,,,,1.0,5.0,,N N,128
854,,,,,3.0,,,N N,125
855,,,,1.0,,,,N N,110
856,,,,,3.0,,,N N,180
857,,,,,,,,N N,165
858,,,,,1.0,,,N N,110
859,,,,,3.0,2.0,,N N,143
860,,,,,,,,N N,175
861,,,,,3.0,,,N N,130
862,,,,,3.0,2.0,,N N,155
863,,,,,,,,N N,95
864,,,,4.0,,5.0,,N N,106
865,,,,,,,,N N,145
866,,,,,5.0,1.0,,N N,135
867,,,,,3.0,,,N N,180
868,,,,,3.0,,,N N,125
869,,,,1.0,3.0,5.0,,N N,120
870,,,,,1.0,5.0,,N N,185
871,,,,,,,,N N,150
872,,,,,3.0,,,N N,140
873,,,,,,2.0,,N N,235
874,,,,,3.0,,,N N,158
875,,,,,,2.0,,N N,130
876,,,,,,1.0,,N N,140
877,,,,,1.0,,,N N,163
878,,,,,3.0,2.0,,N N,117
879,,,,,5.0,,,N N,130
880,,,,1.0,3.0,2.0,,N N,180
881,,,,,3.0,,,N N,130
882,,,,,1.0,5.0,,N N,158
883,,,,,3.0,,,N N,140
884,,,,,,,,N N,130
885,,,,,,,,N N,N
886,,,,,3.0,1.0,,N N,90
887,,,,,5.0,1.0,,N N,132
888,,,,,3.0,5.0,,N N,180
889,,,,,,2.0,,N N,120
890,,,,,3.0,,,N N,110
891,,,,,5.0,,,N N,107
892,,,,,1.0,,,N N,140
893,,,,,,1.0,,N N,134
894,,,,,,5.0,,N N,150
895,,,,,,5.0,,N N,153
896,,,,,,,,N N,155
897,,,,,,5.0,,N N,132
898,,,,,3.0,,,N N,107
899,,,,,3.0,5.0,,N N,145
900,,,,1.0,3.0,,,N N,115
901,,,,,,2.0,,N N,190
902,,,,,,5.0,,N N,180
903,,,,4.0,3.0,,,N N,132
904,,,,,,,,N N,122
905,,,,,5.0,1.0,,N N,399
906,,,,,3.0,7.0,,N N,120
907,,,,,,,,N N,190
908,,,,1.0,3.0,5.0,,N N,399
909,,,,,,,,N N,136
910,,,,,3.0,,,N N,N
911,,,,1,5,,,N N,118
912,,,,1.0,3.0,,,N N,230
913,,,,4.0,,,,N N,115
914,,,,1.0,,5.0,,N N,125
915,,,,,,1.0,,N N,N
916,,,,,3.0,2.0,,N N,200
917,,,,,3.0,2.0,,N N,130
918,,,,,,5.0,,N N,93
919,,,,,,5.0,,N N,180
920,,,,,3.0,,,N N,130
921,,,,,,5.0,,N N,155
922,,,,,3.0,,,N N,115
923,,,,1.0,3.0,6.0,,N N,130
924,,,,,,5.0,,N N,120
925,,,,,3.0,,,N N,130
926,,,,,,,,N N,350
927,,,,,1.0,,,N N,106
928,,,,,3.0,5.0,,N N,120
929,,,,,3.0,1.0,,N N,270
930,,,,,3.0,,,N N,105
931,,,,,5.0,2.0,,N N,175
932,,,,,3.0,,,N N,156
933,,,,1.0,5.0,2.0,,N N,115
934,,,,,5.0,,,N N,125
935,,,,,,,,N N,N
936,,,,,,,,N N,114
937,,,,4.0,3.0,,,N N,210
938,,,,,,,,N N,150
939,,,,,5.0,,,N N,115
940,,,,,,5.0,,N N,240
941,,,,,,,,N N,N
942,,,,,3.0,6.0,,N N,250
943,,,,,5.0,2.0,,N N,116
944,,,,,3.0,,,N N,170
945,,,,1.0,3.0,,,N N,150
946,,,,,,6.0,,N N,195
947,,,,,,2.0,,N N,140
948,,,,,1.0,6.0,,N N,130
949,,,,,3.0,6.0,,N N,155
950,,,,,,,,N N,120
951,,,,2.0,1.0,5.0,,N N,125
952,,,,,,,,N N,115
953,,,,,,5.0,,N N,N
954,,,,,,5.0,,N N,170
955,,,,,3.0,5.0,,N N,115
956,,,,,3.0,6.0,,N N,200
957,,,,,3.0,5.0,,N N,138
958,,,,,3.0,,,N N,104
959,,,,,,,,N N,119
960,,,,4.0,3.0,,,N N,163
961,,,,4.0,1.0,,,N N,134
962,,,,,1.0,,,N N,126
963,,,,,,2.0,,N N,140
964,,,,,,,,N N,128
965,,,,,3.0,2.0,,N N,200
966,,,,,3.0,,,N N,210
967,,,,,1.0,5.0,,N N,N
968,,,,,3.0,,,N N,105
969,,,,,,5.0,,N N,126
970,,,,,,5.0,,N N,125
971,,,,,3.0,2.0,,N N,105
972,,,,,3.0,,,N N,153
973,,,,,,5.0,,N N,158
974,,,,,,2.0,,N N,106
975,,,,1.0,,5.0,,N N,140
976,,,,,1.0,,,N N,110
977,,,,,,,,N N,150
978,,,,,,2.0,,N N,145
979,,,,,,5.0,,N N,150
980,,,,,1.0,5.0,,N N,180
981,,,,,,5.0,,N N,148
982,,,,,,,,N N,150
983,,,,,1.0,6.0,,N N,178
984,,,,,1.0,6.0,,N N,220
985,,,,,3.0,5.0,,N N,151
986,,,,,,,,N N,156
987,,,,,3.0,,,N N,150
988,,,,,,,,N N,130
989,,,,,,,,N N,190
990,,,,,1.0,6.0,,N N,135
991,,,,,1.0,5.0,,N N,129
992,,,,,3.0,,,N N,128
993,,,,,,,,N N,250
994,,,,2.0,5.0,1.0,,N N,108
995,,,,,3.0,,,N N,105
996,,,,,,,,N N,130
997,,,,4.0,,,,N N,128
998,,,,,1.0,5.0,,N N,89
999,,,,,,5.0,,N N,155
1000,,,,6.0,4.0,4.0,70.67,503,130
1001,,,,6.0,2.0,,96.08,510,205
1002,,,,6.0,5.0,2.0,90.2,502,147
1003,,,,6.0,4.0,2.0,,508,138
1004,,,,2.0,5.0,2.0,98.82,511,245
1005,,,,6.0,4.0,2.0,57.29,504,127
1006,,,,8.0,1.0,5.0,22.8,600,136
1007,,,,5.0,1.0,5.0,98.82,510,229
1008,,,,1.0,3.0,4.0,15.58,507,118
1009,,,,6.0,5.0,4.0,97.18,506,205
1010,,,,8.0,4.0,3.0,83.87,600,185
1011,,,,6.0,5.0,3.0,27.33,507,115
1012,,,,8.0,2.0,4.0,78.35,508,145
1013,,,,6.0,4.0,5.0,74.0,502,125
1014,,,,6.0,1.0,4.0,63.48,507,144
1015,,,,8.0,3.0,4.0,66.19,505,126
1016,,,,8.0,4.0,4.0,76.31,505,140
1017,,,,5.0,3.0,6.0,84.98,511,170
1018,,,,7.0,4.0,3.0,61.77,501,117
1019,,,,6.0,3.0,4.0,,511,200
1020,,,,7.0,3.0,4.0,16.84,508,125
1021,,,,8.0,3.0,5.0,44.3,502,110
1022,,,,6.0,2.0,4.0,31.95,600,150
1023,,,,8.0,2.0,5.0,35.67,602,150
1024,,,,8.0,1.0,4.0,,600,N
1025,,,,8.0,3.0,4.0,75.39,501,120
1026,,,,6.0,3.0,3.0,92.6,509,175
1027,,,,8.0,3.0,4.0,30.79,502,107
1028,,,,8.0,5.0,1.0,95.45,505,165
1029,,,,6.0,2.0,2.0,,507,N
1030,,,,6.0,3.0,3.0,61.99,508,139
1031,,,,6.0,2.0,2.0,,502,110
1032,,,,8.0,5.0,3.0,,509,N
1033,,,,7.0,3.0,1.0,40.06,510,150
1034,,,,1.0,2.0,6.0,96.02,510,200
1035,,,,,,,90.64,511,180
1036,,,,8.0,2.0,5.0,,505,134
1037,,,,8.0,4.0,,52.01,505,125
1038,,,,6.0,2.0,,50.8,601,163
1039,,,,6.0,2.0,4.0,65.99,508,155
1040,,,,8.0,2.0,,,505,N
1041,,,,7.0,3.0,4.0,82.71,506,155
1042,,,,6.0,2.0,4.0,20.13,507,115
1043,,,,6.0,2.0,5.0,14.28,510,120
1044,,,,7.0,3.0,3.0,41.76,600,150
1045,,,,,4.0,2.0,17.6,502,97
1046,,,,8.0,3.0,5.0,62.65,601,170
1047,,,,6.0,3.0,6.0,83.57,508,165
1048,,,,6.0,3.0,,98.21,404,129
1049,,,,6.0,5.0,,,507,130
1050,,,,7.0,3.0,4.0,48.32,510,145
1051,,,,2.0,1.0,4.0,98.4,501,172
1052,,,,6.0,3.0,4.0,96.56,508,199
1053,,,,7.0,4.0,4.0,,510,256
1054,,,,8.0,2.0,3.0,92.35,505,168
1055,,,,5.0,2.0,5.0,14.28,510,120
1056,,,,8.0,1.0,7.0,91.87,602,211
1057,,,,6.0,3.0,5.0,53.05,505,130
1058,,,,8.0,4.0,1.0,80.05,500,119
1059,,,,6.0,2.0,3.0,35.49,503,105
1060,,,,8.0,3.0,2.0,6.66,511,130
1061,,,,6.0,3.0,4.0,83.49,505,150
1062,,,,6.0,2.0,3.0,41.07,501,106
1063,,,,8.0,5.0,3.0,22.13,506,110
1064,,,,8.0,1.0,3.0,47.25,508,135
1065,,,,5.0,3.0,4.0,,508,N
1066,,,,1.0,1.0,4.0,14.41,507,115
1067,,,,8.0,4.0,5.0,,508,N
1068,,,,6.0,3.0,3.0,11.76,508,120
1069,,,,8.0,1.0,4.0,35.21,602,160
1070,,,,2.0,,,82.54,506,150
1071,,,,8.0,1.0,4.0,96.3,507,175
1072,,,,6.0,2.0,,58.94,506,134
1073,,,,8.0,3.0,,,503,N
1074,,,,6.0,4.0,2.0,96.7,510,209
1075,,,,5.0,3.0,3.0,87.32,508,170
1076,,,,8.0,1.0,5.0,97.73,508,198
1077,,,,8.0,2.0,3.0,97.61,600,220
1078,,,,5.0,3.0,3.0,,N N,N
1079,,,,6.0,4.0,3.0,98.59,507,240
1080,,,,8.0,3.0,5.0,47.98,509,140
1081,,,,8.0,1.0,5.0,87.44,507,150
1082,,,,8.0,1.0,2.0,53.15,501,113
1083,,,,,1.0,4.0,54.05,508,135
1084,,,,1.0,5.0,5.0,52.12,507,125
1085,,,,6.0,3.0,3.0,,502,N
1086,,,,6.0,5.0,2.0,77.05,504,140
1087,,,,8.0,5.0,3.0,,506,N
1088,,,,8.0,2.0,5.0,,411,86
1089,,,,8.0,4.0,1.0,,510,N
1090,,,,5.0,1.0,3.0,49.83,506,134
1091,,,,1.0,1.0,6.0,92.0,501,136
1092,,,,8.0,5.0,3.0,,503,N
1093,,,,6.0,4.0,4.0,88.11,502,140
1094,,,,6.0,1.0,,20.24,503,110
1095,,,,6.0,4.0,5.0,,507,150
1096,,,,8.0,2.0,5.0,36.15,500,95
1097,,,,8.0,3.0,2.0,92.37,503,155
1098,,,,6.0,2.0,5.0,79.52,510,175
1099,,,,6.0,1.0,4.0,,411,48
1100,,,,6.0,2.0,4.0,78.32,507,140
1101,,,,6.0,4.0,2.0,63.31,603,185
1102,,,,7.0,1.0,6.0,36.21,506,120
1103,,,,6.0,1.0,5.0,,509,122
1104,,,,8.0,5.0,2.0,76.17,503,125
1105,,,,6.0,2.0,7.0,94.3,505,180
1106,,,,6.0,3.0,3.0,58.56,411,106
1107,,,,8.0,3.0,5.0,85.31,504,143
1108,,,,7.0,1.0,5.0,90.7,604,225
1109,,,,8.0,3.0,2.0,99.9,506,312
1110,,,,7.0,4.0,,31.06,507,120
1111,,,,6.0,4.0,1.0,40.02,600,154
1112,,,,8.0,5.0,1.0,,503,150
1113,,,,6.0,1.0,4.0,88.09,509,160
1114,,,,6.0,2.0,5.0,,504,N
1115,,,,6.0,2.0,4.0,54.47,505,123
1116,,,,8.0,4.0,3.0,92.05,511,178
1117,,,,6.0,3.0,4.0,75.82,505,130
1118,,,,,1.0,5.0,79.37,509,169
1119,,,,6.0,2.0,,98.66,511,230
1120,,,,8.0,1.0,4.0,61.07,505,126
1121,,,,8.0,5.0,2.0,93.59,411,146
1122,,,,6.0,3.0,4.0,,405,158
1123,,,,8.0,4.0,1.0,95.68,510,188
1124,,,,6.0,1.0,1.0,94.33,506,171
1125,,,,6.0,3.0,5.0,,502,N
1126,,,,7.0,,3.0,99.38,505,250
1127,,,,8.0,1.0,1.0,34.04,506,115
1128,,,,6.0,4.0,4.0,25.7,510,135
1129,,,,8.0,4.0,3.0,84.39,507,150
1130,,,,,,,90.2,508,175
1131,,,,,,,98.47,507,208
1132,,,,2.0,1.0,2.0,,504,N
1133,,,,6.0,3.0,2.0,98.85,509,225
1134,,,,8.0,2.0,5.0,,508,240
1135,,,,6.0,1.0,4.0,10.13,510,130
1136,,,,6.0,3.0,6.0,95.98,505,180
1137,,,,7.0,5.0,7.0,99.84,508,300
1138,,,,1.0,1.0,3.0,46.64,500,104
1139,,,,4.0,2.0,5.0,62.32,501,115
1140,,,,5.0,2.0,4.0,93.04,509,186
1141,,,,6.0,2.0,4.0,0.22,508,110
1142,,,,6.0,1.0,3.0,,507,145
1143,,,,8.0,1.0,4.0,,610,200
1144,,,,8.0,5.0,4.0,18.34,502,102
1145,,,,1.0,3.0,1.0,83.84,510,175
1146,,,,,,,38.19,509,140
1147,,,,6.0,3.0,6.0,32.35,508,130
1148,,,,4.0,3.0,3.0,95.82,505,185
1149,,,,5.0,1.0,4.0,,400,100
1150,,,,2.0,4.0,6.0,72.18,501,123
1151,,,,8.0,2.0,2.0,27.22,500,99
1152,,,,5.0,2.0,,2.1,511,120
1153,,,,1.0,1.0,5.0,83.87,510,170
1154,,,,6.0,3.0,4.0,89.32,505,157
1155,,,,6.0,1.0,4.0,13.33,505,110
1156,,,,8.0,5.0,5.0,92.19,510,185
1157,,,,6.0,2.0,6.0,87.17,508,165
1158,,,,8.0,3.0,1.0,96.15,506,183
1159,,,,1.0,2.0,6.0,57.96,502,120
1160,,,,6.0,1.0,4.0,70.67,503,130
1161,,,,6.0,4.0,5.0,77.2,502,130
1162,,,,6.0,4.0,2.0,58.19,509,145
1163,,,,6.0,3.0,3.0,87.99,511,180
1164,,,,8.0,3.0,5.0,63.19,503,123
1165,,,,1.0,,4.0,64.96,508,150
1166,,,,8.0,1.0,5.0,25.72,500,100
1167,,,,7.0,5.0,4.0,99.46,508,245
1168,,,,7.0,1.0,5.0,,506,200
1169,,,,6.0,3.0,3.0,27.79,509,131
1170,,,,8.0,2.0,6.0,0.4,510,115
1171,,,,8.0,2.0,1.0,83.06,510,169
1172,,,,8.0,1.0,6.0,,501,N
1173,,,,8.0,,2.0,,411,N
1174,,,,5.0,4.0,4.0,51.66,508,140
1175,,,,,,,99.11,501,222
1176,,,,6.0,3.0,3.0,42.74,507,138
1177,,,,6.0,1.0,6.0,83.31,508,155
1178,,,,4.0,1.0,4.0,,501,125
1179,,,,8.0,1.0,4.0,96.81,507,200
1180,,,,8.0,2.0,3.0,13.97,502,100
1181,,,,,,,59.83,506,130
1182,,,,6.0,3.0,1.0,35.65,411,95
1183,,,,8.0,3.0,2.0,90.09,510,180
1184,,,,6.0,2.0,3.0,13.08,511,135
1185,,,,6.0,3.0,5.0,89.52,511,172
1186,,,,6.0,1.0,4.0,30.76,511,140
1187,,,,6.0,3.0,4.0,96.78,507,187
1188,,,,5.0,3.0,5.0,62.39,503,125
1189,,,,8.0,2.0,4.0,24.58,510,125
1190,,,,5.0,1.0,5.0,99.42,600,270
1191,,,,1.0,3.0,5.0,20.1,509,125
1192,,,,8.0,3.0,3.0,71.04,602,187
1193,,,,7.0,4.0,2.0,47.52,505,120
1194,,,,8.0,4.0,3.0,86.29,502,140
1195,,,,8.0,5.0,1.0,,507,N
1196,,,,8.0,1.0,3.0,89.79,505,145
1197,,,,8.0,5.0,3.0,98.37,504,200
